PHARMACIE_ID,NOM,ADRESSE,VILLE,CODE_POSTAL,DEPARTEMENT,REGION,LATITUDE,LONGITUDE,TELEPHONE,GOOGLE_MAPS_URL
758,Cabine Téléconsultation Médecin Tessan,31 Rue Georges Clemenceau,Le Grand-Quevilly,76120,76,Normandie,49.40148992,1.05657757,0235694046,https://maps.google.com/maps?cid=8166403267211171283
703,Cabine Téléconsultation Médecin Tessan,3 Bd Edouard Lachaud,Brive-la-Gaillarde,19100,19,Nouvelle-Aquitaine,45.15661409,1.53105585,0555175880,https://maps.google.com/maps?cid=6039407652686066768
748,Cabine Téléconsultation Médecin Tessan,44 D Av. Saint-Hubert,Nueil-les-Aubiers,79250,79,Nouvelle-Aquitaine,46.94671564,-0.59464425,0549656023,https://maps.google.com/maps?cid=11817355111765932023
1093,Cabine Téléconsultation Médecin Tessan,1654 Av. des Pyrénées,Le Passage,47520,47,Nouvelle-Aquitaine,44.18755521,0.60188975,0553962193,https://maps.google.com/maps?cid=2064787353364482433
1128,Cabine Téléconsultation Médecin Tessan,4 Rue Pierre Curie,Raon-l'Étape,88110,88,Grand Est,48.40682086,6.84385865,0329414212,https://maps.google.com/maps?cid=5892209480940627460
707,Cabine Téléconsultation Médecin Tessan,6 Av. de Bellevue,Saintes,17100,17,Nouvelle-Aquitaine,45.73237277,-0.64360138,0546931588,https://maps.google.com/maps?cid=4169327745711164634
760,Cabine Téléconsultation Médecin Tessan,15/17 Rue du Grand Pont,Epernon,28230,28,Centre-Val de Loire,48.60816131,1.68037527,0237326025,https://maps.google.com/maps?cid=4168901568165991041
783,Cabine Téléconsultation Médecin Tessan,2 Pl. du Baloir,Jarnac,16200,16,Nouvelle-Aquitaine,45.67997322,-0.17453579,0545811536,https://maps.google.com/maps?cid=3394381169504212633
1095,Cabine Téléconsultation Médecin Tessan,2 B Rue des Charrons,Marzy,58180,58,Bourgogne-Franche-Comté,46.98131423,3.0937414,0386593362,https://maps.google.com/maps?cid=16404535545943905183
715,Cabine Téléconsultation Médecin Tessan,141 Bd de la Liberté,Lille,59000,59,Hauts-de-France,50.63227633,3.06120207,0320546305,https://maps.google.com/maps?cid=16400403124125733415
734,Cabine Téléconsultation Médecin Tessan,5a Rte de Colmar,Riquewihr,68340,68,Grand Est,48.16405036,7.30624291,0389479246,https://maps.google.com/maps?cid=6549700868028015442
754,Cabine Téléconsultation Médecin Tessan,67 Cr de la République,Sorgues,84700,84,Provence-Alpes-Côte d Azur,44.00892098,4.87257867,0490834921,https://maps.google.com/maps?cid=6745261382258321668
764,Cabine Téléconsultation Médecin Tessan,21 Rue Carnot,Montceau les Mines,71300,71,Bourgogne-Franche-Comté,46.67376396,4.36317167,0385573484,https://maps.google.com/maps?cid=11355995630009678401
717,Cabine Téléconsultation Médecin Tessan,3 Rue d'Ambrières,Ceaucé,61330,61,Normandie,48.49475246,-0.62498422,0233383409,https://maps.google.com/maps?cid=8314580075475596048
767,Cabine Téléconsultation Médecin Tessan,47 Grande Rue,Dun-le-Palestel,23800,23,Nouvelle-Aquitaine,46.30530318,1.66539183,0555890422,https://maps.google.com/maps?cid=6649130681491657183
1097,Cabine Téléconsultation Médecin Tessan,2 All. Aristide Briand,Villefranche-de-Rouergue,12200,12,Occitanie,44.35128695,2.04056563,0565450842,https://maps.google.com/maps?cid=11938306789363176733
1185,Cabine Téléconsultation Médecin Tessan,338 Av. Linné,Roubaix,59100,59,Hauts-de-France,50.67431052,3.18490083,0320754769,https://maps.google.com/maps?cid=10547269530908406739
721,Cabine Téléconsultation Médecin Tessan,41 Rue des Ponts Saint-Michel,Guingamp,22200,22,Bretagne,48.56126936,-3.15604652,0296437288,https://maps.google.com/maps?cid=11316997843870905710
737,Cabine Téléconsultation Médecin Tessan,16 Rue du Général Leclerc,Meaux,77100,77,Île-de-France,48.95943125,2.88171399,0164340623,https://maps.google.com/maps?cid=2574525611962088057
752,Cabine Téléconsultation Médecin Tessan,Rue Vieille Saint-Martin,Courdimanche,95800,95,Île-de-France,49.03538756,2.00183586,0134467200,https://maps.google.com/maps?cid=4961056808988031194
762,Cabine Téléconsultation Médecin Tessan,11 Rue de la Résistance,Bergerac,24100,24,Nouvelle-Aquitaine,44.85309054,0.48404125,0553571831,https://maps.google.com/maps?cid=7595978895439292689
723,Cabine Téléconsultation Médecin Tessan,22 Rue des Plages,Trébeurden,22343,22,Bretagne,48.76941084,-3.56643885,0296235788,https://maps.google.com/maps?cid=3360496983554128103
750,Cabine Téléconsultation Médecin Tessan,41 Rue de Saint-Brieuc,Châtelaudren-Plouagat,22170,22,Bretagne,48.54026076,-2.98438094,0296741034,https://maps.google.com/maps?cid=8131810780001081067
815,Cabine Téléconsultation Médecin Tessan,"37 Avenue Philippe Solari, Mnt de Bellevue",Aix-en-Provence,13090,13,Provence-Alpes-Côte d Azur,43.54181059,5.44058577,0442235577,https://maps.google.com/maps?cid=1711141547275580663
1102,Cabine Téléconsultation Médecin Tessan,34bis Rue du Dr Rocheblave,Quissac,30260,30,Occitanie,43.9077364,4.00257373,0466773146,https://maps.google.com/maps?cid=15869123861123012963
725,Cabine Téléconsultation Médecin Tessan,18 Rue du Général de Gaulle,Villeneuve-le-Comte,77174,77,Île-de-France,48.81260008,2.82933372,0160430001,https://maps.google.com/maps?cid=3109154480691713835
808,Cabine Téléconsultation Médecin Tessan,Résidence Notre Dame du Peuple Boulevard Hippolyte Mège Mouriès,Draguignan,83300,83,Provence-Alpes-Côte d Azur,43.53391778,6.45820324,0494671570,https://maps.google.com/maps?cid=9769868931080958827
824,Cabine Téléconsultation Médecin Tessan,2 Av. de la Grande Cavée,Hérouville-Saint-Clair,14200,14,Normandie,49.20240076,-0.33673856,0231540735,https://maps.google.com/maps?cid=5921852427034416014
842,Cabine Téléconsultation Médecin Tessan,52-54 Rue de la Chau. d'Antin,Paris,75009,75,Île-de-France,48.87424479,2.33286838,0148742106,https://maps.google.com/maps?cid=6497846226180449969
727,Cabine Téléconsultation Médecin Tessan,58 Bd le Corbusier,La Roche-sur-Yon,85000,85,Pays de la Loire,46.65366809,-1.42753735,0251624696,https://maps.google.com/maps?cid=14808347323014973458
793,Cabine Téléconsultation Médecin Tessan,20 Avenue Charles de Gaulle,Sainte-Terre,33350,33,Nouvelle-Aquitaine,44.82834903,-0.11538455,0557471873,https://maps.google.com/maps?cid=8111815739302376909
1104,Cabine Téléconsultation Médecin Tessan,1 Rue Pierre Fontaine,Paris,75009,75,Île-de-France,48.88063839,2.3348448,0148742910,https://maps.google.com/maps?cid=18077526032444883805
1183,Cabine Téléconsultation Médecin Tessan,10 Pl. de la République,Bergues,59380,59,Hauts-de-France,50.96824408,2.43219632,0328686195,https://maps.google.com/maps?cid=7091770529011509782
730,Cabine Téléconsultation Médecin Tessan,5 Boulevard Georges Périn,Limoges,87000,87,Nouvelle-Aquitaine,45.83146938,1.26270247,0555341390,https://maps.google.com/maps?cid=1892894607968009851
779,Cabine Téléconsultation Médecin Tessan,457 Rue des Trois Rodes,Vaux-le-Pénil,77000,77,Île-de-France,48.52510201,2.69488493,0164385763,https://maps.google.com/maps?cid=17614295060390288676
828,Cabine Téléconsultation Médecin Tessan,Av. François Mitterrand,Bassillac et Auberoche,24330,24,Nouvelle-Aquitaine,45.19181201,0.8114026,0553544655,https://maps.google.com/maps?cid=17620204201084461837
1106,Cabine Téléconsultation Médecin Tessan,4 Rue de Besançon,Doubs,25300,25,Bourgogne-Franche-Comté,46.92433555,6.34408448,0381396387,https://maps.google.com/maps?cid=5899237417888076077
745,Cabine Téléconsultation Médecin Tessan,Centre Cial Touleuses,Cergy,95000,95,Île-de-France,49.03043907,2.0833132,0130304178,https://maps.google.com/maps?cid=15803700870996783280
806,Cabine Téléconsultation Médecin Tessan,99 Av. de Paris,Roanne,42300,42,Auvergne-Rhône-Alpes,46.04589514,4.06999996,0477712697,https://maps.google.com/maps?cid=63700312804328048
822,Cabine Téléconsultation Médecin Tessan,1 Rue de Sausheim,Mulhouse,68100,68,Grand Est,47.75287511,7.35468241,0389644167,https://maps.google.com/maps?cid=3300979185415287509
1108,Cabine Téléconsultation Médecin Tessan,34 Rue du Sauvage,Mulhouse,68100,68,Grand Est,47.74773952,7.33984041,0389452851,https://maps.google.com/maps?cid=1328991332008426103
756,Cabine Téléconsultation Médecin Tessan,31 Rue Eugénie,Hyères,83400,83,Provence-Alpes-Côte d Azur,43.12144012,6.11345371,0494353317,https://maps.google.com/maps?cid=16533122662423192825
787,Cabine Téléconsultation Médecin Tessan,1 Rue Montet,Férin,59169,59,Hauts-de-France,50.32910882,3.07313997,0327966943,https://maps.google.com/maps?cid=16175803278272865299
838,Cabine Téléconsultation Médecin Tessan,Rue Henri Bachelin,Montsauche-les-Settons,58230,58,Bourgogne-Franche-Comté,47.2151978,4.02541699,0386845396,https://maps.google.com/maps?cid=4297023489858560323
1110,Cabine Téléconsultation Médecin Tessan,220 Grande Rue,Reyrieux,1600,16,Nouvelle-Aquitaine,45.93504246,4.82348104,0474000897,https://maps.google.com/maps?cid=16993297583042019700
773,Cabine Téléconsultation Médecin Tessan,1 Pl. Raspail,La Ricamarie,42150,42,Auvergne-Rhône-Alpes,45.40284245,4.36527348,0477574919,https://maps.google.com/maps?cid=3437516811730062053
1112,Cabine Téléconsultation Médecin Tessan,19 Rue Pierre Carbon,Fontaines-sur-Saône,69270,69,Auvergne-Rhône-Alpes,45.83340985,4.84765793,0478222681,https://maps.google.com/maps?cid=14533179182435400631
1134,Cabine Téléconsultation Médecin Tessan,4 Rte de Saint-Paul,Saint-Paul-en-Jarez,42740,42,Auvergne-Rhône-Alpes,45.49593573,4.56399349,0477735276,https://maps.google.com/maps?cid=767290737986719871
1179,Cabine Téléconsultation Médecin Tessan,4 Pl. de la République,Saint-Astier,24110,24,Nouvelle-Aquitaine,45.14469294,0.52896673,0553541126,https://maps.google.com/maps?cid=2302305285127711064
777,Cabine Téléconsultation Médecin Tessan,90 Av. des Grésillons,Asnières-sur-Seine,92600,92,Île-de-France,48.91524447,2.30243194,0147930693,https://maps.google.com/maps?cid=16364253718701343031
1114,Cabine Téléconsultation Médecin Tessan,490-2 Rte d'Alès,Saint-Étienne-de-Fontbellon,7200,72,Pays de la Loire,44.59843482,4.38167118,0475352231,https://maps.google.com/maps?cid=3992791995270450530
1219,Cabine Téléconsultation Médecin Tessan,12 Rue René Demangeon,Vagney,88120,88,Grand Est,48.00723636,6.71668323,0329247052,https://maps.google.com/maps?cid=13705000685629897115
1274,Cabine Téléconsultation Médecin Tessan,7 Pl. de Verdun,Goderville,76110,76,Normandie,49.64643186,0.36698347,0235277783,https://maps.google.com/maps?cid=17311995774705893979
788,Cabine Téléconsultation Médecin Tessan,1 Place De La Broche A Rôtir,Sainte-Adresse,76310,76,Normandie,49.5087981,0.08478042,0235463845,https://maps.google.com/maps?cid=10799948535329519385
800,Cabine Téléconsultation Médecin Tessan,4 Rue Jean Grenier,Saint-Brieuc,22000,22,Bretagne,48.49804028,-2.74754002,0296930120,https://maps.google.com/maps?cid=11053781308910271726
834,Cabine Téléconsultation Médecin Tessan,Grande Rue,Châteauneuf-Val-de-Bargis,58350,58,Bourgogne-Franche-Comté,47.28315648,3.22634138,0386692616,https://maps.google.com/maps?cid=15105181068267837308
1116,Cabine Téléconsultation Médecin Tessan,3 Pl. Frédéric Mistral,Milhaud,30540,30,Occitanie,43.79041965,4.30885464,0466026220,https://maps.google.com/maps?cid=15742937388005456519
790,Cabine Téléconsultation Médecin Tessan,113 Rue Edith Cavell,Le Creusot,71200,71,Bourgogne-Franche-Comté,46.79528251,4.42507222,0385550784,https://maps.google.com/maps?cid=6714916278943524403
820,Cabine Téléconsultation Médecin Tessan,65 Rue Principale,Seingbouse,57455,57,Grand Est,49.11325351,6.83229605,0387004840,https://maps.google.com/maps?cid=3711450757418010850
840,Cabine Téléconsultation Médecin Tessan,51 Rue Félix Desaunay,La Ferté-Macé,61600,61,Normandie,48.58652826,-0.36423499,0233371000,https://maps.google.com/maps?cid=5692433436102042252
1118,Cabine Téléconsultation Médecin Tessan,44 Pl. Champlain,Caen,14000,14,Normandie,49.19776595,-0.34826082,0973890888,https://maps.google.com/maps?cid=9078287879615285510
798,Cabine Téléconsultation Médecin Tessan,2 Rue Jeanne d'Arc,Saint-Mandé,94160,94,Île-de-France,48.84067627,2.41786149,0143281082,https://maps.google.com/maps?cid=1427770596499171869
1122,Cabine Téléconsultation Médecin Tessan,10 Av. de la République,Braud-et-Saint-Louis,33820,33,Nouvelle-Aquitaine,45.24502712,-0.62644009,0557326897,https://maps.google.com/maps?cid=12116242417756108019
1161,Cabine Téléconsultation Médecin Tessan,Bd de la République,Buzet-sur-Baïse,47160,47,Nouvelle-Aquitaine,44.25848141,0.30059281,0553847404,https://maps.google.com/maps?cid=4786302480338354495
1215,Cabine Téléconsultation Médecin Tessan,30 Rue de Paris,Joinville-le-Pont,94340,94,Île-de-France,48.81789691,2.46639149,0148833448,https://maps.google.com/maps?cid=17236164605517713616
802,Cabine Téléconsultation Médecin Tessan,21 Rue Valentin Feldmann,Dieppe,76200,76,Normandie,49.91449854,1.07254906,0235821559,https://maps.google.com/maps?cid=1618556474157613602
1124,Cabine Téléconsultation Médecin Tessan,23 Rue Gambetta,Grenade,31330,31,Occitanie,43.77131648,1.29368799,0561826123,https://maps.google.com/maps?cid=15275912004904905728
1153,Cabine Téléconsultation Médecin Tessan,1 Av. de Toulon,Lorgues,83510,83,Provence-Alpes-Côte d Azur,43.49297244,6.35814929,0494737297,https://maps.google.com/maps?cid=1424798143468221339
1231,Cabine Téléconsultation Médecin Tessan,12 Rue Jules Guesde,Arques,62510,62,Hauts-de-France,50.73740397,2.30151323,0321885210,https://maps.google.com/maps?cid=10939627656097433207
818,Cabine Téléconsultation Médecin Tessan,24 Rue de Caumartin,Paris,75009,75,Île-de-France,48.8718595,2.3282842,0142651028,https://maps.google.com/maps?cid=15565009432653483555
1126,Cabine Téléconsultation Médecin Tessan,2 Bd Gambetta,Clermont-l'Hérault,34800,34,Occitanie,43.62565805,3.43381744,0467960006,https://maps.google.com/maps?cid=15173964046771610465
1136,Cabine Téléconsultation Médecin Tessan,32 Pl. Armand Chesneau,Courtenay,45320,45,Centre-Val de Loire,48.04066601,3.057641,0238974051,https://maps.google.com/maps?cid=1694813348024844608
1206,Cabine Téléconsultation Médecin Tessan,49 Av. de Limoges,Couzeix,87270,87,Nouvelle-Aquitaine,45.86464823,1.23776668,0555399856,https://maps.google.com/maps?cid=16109709764485433479
1129,Cabine Téléconsultation Médecin Tessan,72 Av. Jean Jaurès,Gap,5000,50,Normandie,44.54843957,6.06637668,0492511241,https://maps.google.com/maps?cid=7446766758246958014
1191,Cabine Téléconsultation Médecin Tessan,1 Rue du Dr Jean Chick,Selles-sur-Cher,41130,41,Centre-Val de Loire,47.28510016,1.54448865,0254975992,https://maps.google.com/maps?cid=5864147807500927744
1199,Cabine Téléconsultation Médecin Tessan,17 Av. André-Marie Ampère,Champs-sur-Marne,77420,77,Île-de-France,48.84227141,2.58420864,0164618826,https://maps.google.com/maps?cid=11706379659936913924
1241,Cabine Téléconsultation Médecin Tessan,118 Place de la Mairie,Solaize,69360,69,Auvergne-Rhône-Alpes,45.63914863,4.84114482,0478028636,https://maps.google.com/maps?cid=12603588791941571251
857,Cabine Téléconsultation Médecin Tessan,14 Rue Roger Salengro,Roanne,42300,42,Auvergne-Rhône-Alpes,46.03795899,4.07484612,0477712085,https://maps.google.com/maps?cid=10571442992227230734
933,Cabine Téléconsultation Médecin Tessan,2 Rue de Maisnil,Ruitz,62620,62,Hauts-de-France,50.467571,2.58865842,0321530136,https://maps.google.com/maps?cid=10108294964887558558
1017,Cabine Téléconsultation Médecin Tessan,76 Av. de la République,Champagnole,39300,39,Bourgogne-Franche-Comté,46.74366759,5.91046665,0384525606,https://maps.google.com/maps?cid=3127710756258880203
1047,Cabine Téléconsultation Médecin Tessan,2 Bd des Combattants,Trévoux,1600,16,Nouvelle-Aquitaine,45.94000474,4.78006914,0474009691,https://maps.google.com/maps?cid=11018196696242554204
860,Cabine Téléconsultation Médecin Tessan,112 Av. de la République,Bessancourt,95550,95,Île-de-France,49.04321094,2.20685421,0139604955,https://maps.google.com/maps?cid=15239692269940266443
876,Cabine Téléconsultation Médecin Tessan,118 Bd Bargue,Montfermeil,93370,93,Île-de-France,48.90000549,2.55578478,0143303305,https://maps.google.com/maps?cid=16551541430049821020
943,Cabine Téléconsultation Médecin Tessan,26 Rue de la Méditerranée,Montpellier,34000,34,Occitanie,43.60521946,3.88406018,0467657629,https://maps.google.com/maps?cid=2953562400485656848
1021,Cabine Téléconsultation Médecin Tessan,16 Rue Jean Baptiste Marcet,Aubenas,7200,72,Pays de la Loire,44.6129503,4.39177052,0475936404,https://maps.google.com/maps?cid=12032726157711002869
862,Cabine Téléconsultation Médecin Tessan,Centre Commercial du Bois des Roches Niveau Bas,Saint-Michel-sur-Orge,91240,91,Île-de-France,48.63629628,2.31957486,0160152283,https://maps.google.com/maps?cid=5016714649337435168
905,Cabine Téléconsultation Médecin Tessan,30 Rue Desgranges,Montreuil,93100,93,Île-de-France,48.85294224,2.44339668,0142870940,https://maps.google.com/maps?cid=16627767371281862823
1007,Cabine Téléconsultation Médecin Tessan,4 Rue Albert Jacquemin,Vagney,88120,88,Grand Est,48.00902673,6.71741845,0329617070,https://maps.google.com/maps?cid=14310889647618832131
863,Cabine Téléconsultation Médecin Tessan,2159 Av. du Général de Gaulle,Oissel,76350,76,Normandie,49.35422127,1.0981864,0235666394,https://maps.google.com/maps?cid=9975942759392956302
878,Cabine Téléconsultation Médecin Tessan,40 Rue du Dr Heulin,Paris,75017,75,Île-de-France,48.89111171,2.32473933,0142282638,https://maps.google.com/maps?cid=10427864209238745314
935,Cabine Téléconsultation Médecin Tessan,143 Pl. Henri IV,Rouen,76000,76,Normandie,49.44074037,1.08573609,0235712564,https://maps.google.com/maps?cid=8681355004818302224
959,Cabine Téléconsultation Médecin Tessan,51 Bd de Saint-Dié,Gérardmer,88400,88,Grand Est,48.07709883,6.88625641,0329633113,https://maps.google.com/maps?cid=1528776511486513357
341,Cabine Téléconsultation Médecin Tessan,127 Bd Auguste Blanqui,Paris,75013,75,Île-de-France,48.83070075,2.34387473,0145810735,https://maps.google.com/maps?cid=12376643290601456695
927,Cabine Téléconsultation Médecin Tessan,12 Pl. de la Mairie,Venizel,2200,22,Bretagne,49.36705702,3.39484955,0323724047,https://maps.google.com/maps?cid=6450317331894356280
937,Cabine Téléconsultation Médecin Tessan,46 Rue Léon Gambetta,Montivilliers,76290,76,Normandie,49.54478394,0.19224483,0235301097,https://maps.google.com/maps?cid=8432207487084054288
987,Cabine Téléconsultation Médecin Tessan,10 Bis Rue Pierre Allio,Brech,56400,56,Bretagne,47.68106947,-2.99686737,0297240958,https://maps.google.com/maps?cid=17791704979161272692
867,Cabine Téléconsultation Médecin Tessan,7 Rue Maurice Denis,Cavan,22140,22,Bretagne,48.67217856,-3.34770281,0296358564,https://maps.google.com/maps?cid=5315659524826573805
915,Cabine Téléconsultation Médecin Tessan,34 Rue des Godrans,Dijon,21000,21,Bourgogne-Franche-Comté,47.32422786,5.03872583,0380301649,https://maps.google.com/maps?cid=15405842157218835539
929,Cabine Téléconsultation Médecin Tessan,81 Av. de la Marne,Sedan,8200,82,Occitanie,49.69574511,4.91346887,0324270849,https://maps.google.com/maps?cid=11243721625020969147
957,Cabine Téléconsultation Médecin Tessan,1 Rue Victor Hugo,Digoin,71160,71,Bourgogne-Franche-Comté,46.49083552,3.99774751,0385530876,https://maps.google.com/maps?cid=1191582258632218586
869,Cabine Téléconsultation Médecin Tessan,25 Rue Franklin Roosevelt,Saumur,49400,49,Pays de la Loire,47.25970371,-0.07829269,0241511163,https://maps.google.com/maps?cid=1808390979985906374
892,Cabine Téléconsultation Médecin Tessan,38 Bd Jean Jaurès,Rognac,13340,13,Provence-Alpes-Côte d Azur,43.48764321,5.22641906,0442870508,https://maps.google.com/maps?cid=15501841470521839453
900,Cabine Téléconsultation Médecin Tessan,38 Av. du Maréchal Foch,Meaux,77100,77,Île-de-France,48.95319153,2.8898684,0164341070,https://maps.google.com/maps?cid=574244048786176843
917,Cabine Téléconsultation Médecin Tessan,37 Bd Joseph Rosselli,Belleville-en-Beaujolais,69220,69,Auvergne-Rhône-Alpes,46.10788932,4.74022036,0474660828,https://maps.google.com/maps?cid=17747423058747948422
871,Cabine Téléconsultation Médecin Tessan,3 Av. de Saint-Germain,Plaisir,78370,78,Île-de-France,48.82687665,1.94806475,0130553916,https://maps.google.com/maps?cid=16849508394750266311
906,Cabine Téléconsultation Médecin Tessan,31 Av. de l’industrie,Ivry-sur-Seine,94200,94,Île-de-France,48.81420703,2.40505927,0146723479,https://maps.google.com/maps?cid=9133881589464808401
919,Cabine Téléconsultation Médecin Tessan,45 Av. des Cantinières,Ruy-Montceau,38300,38,Auvergne-Rhône-Alpes,45.58851783,5.30919644,0474932235,https://maps.google.com/maps?cid=9163433796341595773
978,Cabine Téléconsultation Médecin Tessan,"La, 130 Rue du Moulin Rouge",La Roche-sur-Yon,85000,85,Pays de la Loire,46.66400181,-1.41179161,0251360900,https://maps.google.com/maps?cid=16623025615474892508
873,Cabine Téléconsultation Médecin Tessan,355 Av. de l'Europe,Carrières-sous-Poissy,78955,78,Île-de-France,48.93976025,2.034051,0139110365,https://maps.google.com/maps?cid=14694745749356927390
896,Cabine Téléconsultation Médecin Tessan,193 Rue Aristide Briand,Romilly-sur-Seine,10100,10,Grand Est,48.51019559,3.72624212,0325247798,https://maps.google.com/maps?cid=6432502154228588427
908,Cabine Téléconsultation Médecin Tessan,6 Av. de Saintonge,Tesson,17460,17,Nouvelle-Aquitaine,45.63675779,-0.65241642,0546916095,https://maps.google.com/maps?cid=17747472878253624890
921,Cabine Téléconsultation Médecin Tessan,7 Pont Mirabeau,Paris,75015,75,Île-de-France,48.84567834,2.27736073,0145778523,https://maps.google.com/maps?cid=15367332756881243634
882,Cabine Téléconsultation Médecin Tessan,159 Av. Jean Jaurès,Belfort,90000,90,Bourgogne-Franche-Comté,47.65484514,6.84736226,0384260087,https://maps.google.com/maps?cid=1877693190536769965
925,Cabine Téléconsultation Médecin Tessan,2 Grand'Rue,Montel-de-Gelat,63380,63,Auvergne-Rhône-Alpes,45.93610206,2.58308756,0473799416,https://maps.google.com/maps?cid=14211276923155578731
1037,Cabine Téléconsultation Médecin Tessan,30 Rue de Bolton,Le Mans,72000,72,Pays de la Loire,48.00483242,0.19733627,0243280135,https://maps.google.com/maps?cid=11281475558329382381
997,Cabine Téléconsultation Médecin Tessan,7 Rue Etienne de la Boetie,Eybens,38320,38,Auvergne-Rhône-Alpes,45.14903794,5.74076395,0476251603,https://maps.google.com/maps?cid=2287239829423194141
886,Cabine Téléconsultation Médecin Tessan,1 Av. Général de Gaulle,Vaux-le-Pénil,77000,77,Île-de-France,48.53265965,2.67595946,0160681308,https://maps.google.com/maps?cid=17262851324185640766
1062,Cabine Téléconsultation Médecin Tessan,4 Allée Gérard Magne,Saint-Florentin,89600,89,Bourgogne-Franche-Comté,48.00124473,3.72081887,0386350671,https://maps.google.com/maps?cid=16907366257488997123
1077,Cabine Téléconsultation Médecin Tessan,38 Bd Jean Moulin,Le Cannet,6110,61,Normandie,43.56536185,6.96563978,0493472561,https://maps.google.com/maps?cid=14392958428933254178
1090,Cabine Téléconsultation Médecin Tessan,27 Rue du Gén de Gaulle,Hondouville,27400,27,Normandie,49.13553435,1.11498436,0232504725,https://maps.google.com/maps?cid=9504831191002074146
898,Cabine Téléconsultation Médecin Tessan,113 Rue Henry Chéron,Lisieux,14100,14,Normandie,49.14465953,0.22315283,0231620167,https://maps.google.com/maps?cid=5073315868606405734
910,Cabine Téléconsultation Médecin Tessan,9 Rue du Duc de Bouillon,Aignan,32290,32,Occitanie,43.6972832,0.08356475,0562092537,https://maps.google.com/maps?cid=4566881640272409667
1011,Cabine Téléconsultation Médecin Tessan,Rue Pierre Raynaud,Castres,81100,81,Occitanie,43.59221412,2.25521225,0563590727,https://maps.google.com/maps?cid=15731686638936361386
1035,Cabine Téléconsultation Médecin Tessan,2 Pl. du Gén de Gaulle,Bruyères-et-Montbérault,2860,28,Centre-Val de Loire,49.52426799,3.66425649,0323247707,https://maps.google.com/maps?cid=2690536802265266386
913,Cabine Téléconsultation Médecin Tessan,73 Fbg de Mulhouse,Kingersheim,68260,68,Grand Est,47.78910229,7.33546703,0389527466,https://maps.google.com/maps?cid=1430469493956481317
945,Cabine Téléconsultation Médecin Tessan,Route Neuve,Payrin-Augmontel,81660,81,Occitanie,43.51991017,2.35173182,0563619996,https://maps.google.com/maps?cid=346097365899765904
985,Cabine Téléconsultation Médecin Tessan,3 Pl. de la Cité,Saint-Brieuc,22000,22,Bretagne,48.51425551,-2.74099656,0296333510,https://maps.google.com/maps?cid=9397403048037396179
991,Cabine Téléconsultation Médecin Tessan,1104 Rue Antonio Machado,Béziers,34500,34,Occitanie,43.33707549,3.18397546,0467310797,https://maps.google.com/maps?cid=8361572840034243600
923,Cabine Téléconsultation Médecin Tessan,22 Av. Paul Doumer,Bergerac,24100,24,Nouvelle-Aquitaine,44.84318211,0.48089359,0553571699,https://maps.google.com/maps?cid=12252127141253868401
941,Cabine Téléconsultation Médecin Tessan,CC E. Leclerc RD6202 Quartier,Nice,6200,62,Hauts-de-France,43.70916808,7.18961114,0493298896,https://maps.google.com/maps?cid=9221552979990692254
974,Cabine Téléconsultation Médecin Tessan,31 Pl. du Général de Gaulle,Bourbourg,59630,59,Hauts-de-France,50.94737191,2.19622493,0328220204,https://maps.google.com/maps?cid=8227070047845049004
981,Cabine Téléconsultation Médecin Tessan,"Centre Commercial Super U, 5 Rillac",Cavignac,33620,33,Nouvelle-Aquitaine,45.09502324,-0.38609345,0557686329,https://maps.google.com/maps?cid=2104076158903938856
931,Cabine Téléconsultation Médecin Tessan,81 Pl. Carnot,Douai,59500,59,Hauts-de-France,50.37233783,3.08559177,0327888010,https://maps.google.com/maps?cid=1918796584027918970
951,Cabine Téléconsultation Médecin Tessan,10 Rue des Pèlerins,Brécey,50370,50,Normandie,48.72489809,-1.16926059,0233487240,https://maps.google.com/maps?cid=824369085312267504
965,Cabine Téléconsultation Médecin Tessan,21 Rue Dominique de Gourgues,Mont-de-Marsan,40000,40,Nouvelle-Aquitaine,43.89273915,-0.50284144,0558064375,https://maps.google.com/maps?cid=1800147816562319998
995,Cabine Téléconsultation Médecin Tessan,35 Av. Emile et Claude Puzenat,Bourbon-Lancy,71140,71,Bourgogne-Franche-Comté,46.62313369,3.75998699,0385891018,https://maps.google.com/maps?cid=12342960480967760973
939,Cabine Téléconsultation Médecin Tessan,6 Rue Saint-Yves,Pontrieux,22260,22,Bretagne,48.69711388,-3.16102657,0296956124,https://maps.google.com/maps?cid=2916792218134811283
955,Cabine Téléconsultation Médecin Tessan,1 PLACE DU GRAND MARCHE,Clamecy,58500,58,Bourgogne-Franche-Comté,47.45865646,3.51974579,0386271577,https://maps.google.com/maps?cid=14039676707976228494
963,Cabine Téléconsultation Médecin Tessan,12 Pl. des Halles,Niort,79000,79,Nouvelle-Aquitaine,46.32503457,-0.46360073,0549240070,https://maps.google.com/maps?cid=211245317167686082
993,Cabine Téléconsultation Médecin Tessan,1 bis Rue des Étangs,Andelnans,90400,90,Bourgogne-Franche-Comté,47.60188222,6.86420219,0384561669,https://maps.google.com/maps?cid=13657604060698079529
947,Cabine Téléconsultation Médecin Tessan,21 Rte de Lempdes,Bournoncle-Saint-Pierre,43360,43,Auvergne-Rhône-Alpes,45.3647797,3.30853987,0471760175,https://maps.google.com/maps?cid=10020028689606180201
